Experiment,Subject,Language,Age,Sex,Query,Response
SchneiderEtAl_2020,080618-CR,English (US),5.84257358,F,6,6
SchneiderEtAl_2020,080618-CR,English (US),5.84257358,F,9,9
SchneiderEtAl_2020,080618-CR,English (US),5.84257358,F,7,7
SchneiderEtAl_2020,080618-CR,English (US),5.84257358,F,5,5
SchneiderEtAl_2020,080618-JR,English (US),3.857631759,F,6,6
SchneiderEtAl_2020,080618-JR,English (US),3.857631759,F,9,9
SchneiderEtAl_2020,080618-JR,English (US),3.857631759,F,7,7
SchneiderEtAl_2020,080618-JR,English (US),3.857631759,F,5,5
SchneiderEtAl_2020,080618-PA,English (US),5.571526352,M,6,6
SchneiderEtAl_2020,080618-PA,English (US),5.571526352,M,9,9
SchneiderEtAl_2020,080618-PA,English (US),5.571526352,M,7,7
SchneiderEtAl_2020,080618-PA,English (US),5.571526352,M,5,5
SchneiderEtAl_2020,080718-ER,English (US),5.401779603,,6,6
SchneiderEtAl_2020,080718-ER,English (US),5.401779603,,9,9
SchneiderEtAl_2020,080718-ER,English (US),5.401779603,,7,7
SchneiderEtAl_2020,080718-ER,English (US),5.401779603,,5,5
SchneiderEtAl_2020,080718-SS,English (US),5.303216975,M,6,6
SchneiderEtAl_2020,080718-SS,English (US),5.303216975,M,9,8
SchneiderEtAl_2020,080718-SS,English (US),5.303216975,M,7,7
SchneiderEtAl_2020,080718-SS,English (US),5.303216975,M,5,5
SchneiderEtAl_2020,080818-EG,English (US),5.850787132,F,6,6
SchneiderEtAl_2020,080818-EG,English (US),5.850787132,F,9,9
SchneiderEtAl_2020,080818-EG,English (US),5.850787132,F,7,7
SchneiderEtAl_2020,080818-EG,English (US),5.850787132,F,5,5
SchneiderEtAl_2020,080818-MG,English (US),6.01779603,M,6,6
SchneiderEtAl_2020,080818-MG,English (US),6.01779603,M,9,9
SchneiderEtAl_2020,080818-MG,English (US),6.01779603,M,7,7
SchneiderEtAl_2020,080818-MG,English (US),6.01779603,M,5,5
SchneiderEtAl_2020,080818-TM,English (US),5.46201232,F,6,6
SchneiderEtAl_2020,080818-TM,English (US),5.46201232,F,9,9
SchneiderEtAl_2020,080818-TM,English (US),5.46201232,F,7,7
SchneiderEtAl_2020,080818-TM,English (US),5.46201232,F,5,5
SchneiderEtAl_2020,080918-AR,English (US),6.453114305,F,6,6
SchneiderEtAl_2020,080918-AR,English (US),6.453114305,F,9,9
SchneiderEtAl_2020,080918-AR,English (US),6.453114305,F,7,7
SchneiderEtAl_2020,080918-AR,English (US),6.453114305,F,5,5
SchneiderEtAl_2020,080918-DC,English (US),3.901437372,M,6,5
SchneiderEtAl_2020,080918-DC,English (US),3.901437372,M,9,8
SchneiderEtAl_2020,080918-DC,English (US),3.901437372,M,7,9
SchneiderEtAl_2020,080918-DC,English (US),3.901437372,M,5,6
SchneiderEtAl_2020,080918-LC,English (US),5.379876797,M,6,6
SchneiderEtAl_2020,080918-LC,English (US),5.379876797,M,9,9
SchneiderEtAl_2020,080918-LC,English (US),5.379876797,M,7,7
SchneiderEtAl_2020,080918-LC,English (US),5.379876797,M,5,5
SchneiderEtAl_2020,080918-SR,English (US),4.736481862,F,6,6
SchneiderEtAl_2020,080918-SR,English (US),4.736481862,F,9,9
SchneiderEtAl_2020,080918-SR,English (US),4.736481862,F,7,7
SchneiderEtAl_2020,080918-SR,English (US),4.736481862,F,5,5
SchneiderEtAl_2020,081018-DM,English (US),5.04312115,M,6,6
SchneiderEtAl_2020,081018-DM,English (US),5.04312115,M,9,9
SchneiderEtAl_2020,081018-DM,English (US),5.04312115,M,7,7
SchneiderEtAl_2020,081018-DM,English (US),5.04312115,M,5,5
SchneiderEtAl_2020,081018-KF,English (US),5.026694045,,6,6
SchneiderEtAl_2020,081018-KF,English (US),5.026694045,,9,9
SchneiderEtAl_2020,081018-KF,English (US),5.026694045,,7,7
SchneiderEtAl_2020,081018-KF,English (US),5.026694045,,5,5
SchneiderEtAl_2020,081018-WW,English (US),5.190965092,M,6,6
SchneiderEtAl_2020,081018-WW,English (US),5.190965092,M,9,9
SchneiderEtAl_2020,081018-WW,English (US),5.190965092,M,7,7
SchneiderEtAl_2020,081018-WW,English (US),5.190965092,M,5,5
SchneiderEtAl_2020,081318-DH,English (US),6.450376454,M,6,6
SchneiderEtAl_2020,081318-DH,English (US),6.450376454,M,9,9
SchneiderEtAl_2020,081318-DH,English (US),6.450376454,M,7,7
SchneiderEtAl_2020,081318-DH,English (US),6.450376454,M,5,5
SchneiderEtAl_2020,081318-LH,English (US),3.885010267,M,6,10
SchneiderEtAl_2020,081318-LH,English (US),3.885010267,M,9,10
SchneiderEtAl_2020,081318-LH,English (US),3.885010267,M,7,10
SchneiderEtAl_2020,081318-LH,English (US),3.885010267,M,5,8
SchneiderEtAl_2020,081318-NT,English (US),4.900752909,M,6,6
SchneiderEtAl_2020,081318-NT,English (US),4.900752909,M,9,9
SchneiderEtAl_2020,081318-NT,English (US),4.900752909,M,7,7
SchneiderEtAl_2020,081318-NT,English (US),4.900752909,M,5,5
SchneiderEtAl_2020,081318-PT,English (US),4.900752909,M,6,6
SchneiderEtAl_2020,081318-PT,English (US),4.900752909,M,9,9
SchneiderEtAl_2020,081318-PT,English (US),4.900752909,M,7,7
SchneiderEtAl_2020,081318-PT,English (US),4.900752909,M,5,5
SchneiderEtAl_2020,081418-ER,English (US),5.420944559,F,6,6
SchneiderEtAl_2020,081418-ER,English (US),5.420944559,F,9,9
SchneiderEtAl_2020,081418-ER,English (US),5.420944559,F,7,7
SchneiderEtAl_2020,081418-ER,English (US),5.420944559,F,5,5
SchneiderEtAl_2020,081418-LH,English (US),3.668720055,F,6,5
SchneiderEtAl_2020,081418-LH,English (US),3.668720055,F,9,7
SchneiderEtAl_2020,081418-LH,English (US),3.668720055,F,7,7
SchneiderEtAl_2020,081418-LH,English (US),3.668720055,F,5,6
SchneiderEtAl_2020,081518-RL,English (US),4.372347707,M,6,6
SchneiderEtAl_2020,081518-RL,English (US),4.372347707,M,9,9
SchneiderEtAl_2020,081518-RL,English (US),4.372347707,M,7,7
SchneiderEtAl_2020,081518-RL,English (US),4.372347707,M,5,5
SchneiderEtAl_2020,081718-EA,English (US),4.958247775,F,6,6
SchneiderEtAl_2020,081718-EA,English (US),4.958247775,F,9,9
SchneiderEtAl_2020,081718-EA,English (US),4.958247775,F,7,7
SchneiderEtAl_2020,081718-EA,English (US),4.958247775,F,5,5
SchneiderEtAl_2020,081718-SG,English (US),5.448323066,F,6,6
SchneiderEtAl_2020,081718-SG,English (US),5.448323066,F,9,9
SchneiderEtAl_2020,081718-SG,English (US),5.448323066,F,7,7
SchneiderEtAl_2020,081718-SG,English (US),5.448323066,F,5,5
SchneiderEtAl_2020,082018-HA,English (US),4.848733744,F,6,6
SchneiderEtAl_2020,082018-HA,English (US),4.848733744,F,9,7
SchneiderEtAl_2020,082018-HA,English (US),4.848733744,F,7,7
SchneiderEtAl_2020,082018-HA,English (US),4.848733744,F,5,5
SchneiderEtAl_2020,082018-SV,English (US),6.551676934,F,6,6
SchneiderEtAl_2020,082018-SV,English (US),6.551676934,F,9,9
SchneiderEtAl_2020,082018-SV,English (US),6.551676934,F,7,7
SchneiderEtAl_2020,082018-SV,English (US),6.551676934,F,5,5
SchneiderEtAl_2020,082118-AS,English (US),5.817932923,F,6,6
SchneiderEtAl_2020,082118-AS,English (US),5.817932923,F,9,9
SchneiderEtAl_2020,082118-AS,English (US),5.817932923,F,7,7
SchneiderEtAl_2020,082118-AS,English (US),5.817932923,F,5,5
SchneiderEtAl_2020,082118-GS,English (US),4.013689254,M,6,6
SchneiderEtAl_2020,082118-GS,English (US),4.013689254,M,9,9
SchneiderEtAl_2020,082118-GS,English (US),4.013689254,M,7,7
SchneiderEtAl_2020,082118-GS,English (US),4.013689254,M,5,5
SchneiderEtAl_2020,082118-SB,English (US),4.10403833,F,6,6
SchneiderEtAl_2020,082118-SB,English (US),4.10403833,F,9,9
SchneiderEtAl_2020,082118-SB,English (US),4.10403833,F,7,7
SchneiderEtAl_2020,082118-SB,English (US),4.10403833,F,5,5
SchneiderEtAl_2020,082218-AC,English (US),4.821355236,M,6,7
SchneiderEtAl_2020,082218-AC,English (US),4.821355236,M,9,10
SchneiderEtAl_2020,082218-AC,English (US),4.821355236,M,7,7
SchneiderEtAl_2020,082218-AC,English (US),4.821355236,M,5,5
SchneiderEtAl_2020,082218-CC,English (US),5.555099247,M,6,6
SchneiderEtAl_2020,082218-CC,English (US),5.555099247,M,9,9
SchneiderEtAl_2020,082218-CC,English (US),5.555099247,M,7,7
SchneiderEtAl_2020,082218-CC,English (US),5.555099247,M,5,5
SchneiderEtAl_2020,082418-JC,English (US),6.480492813,M,6,6
SchneiderEtAl_2020,082418-JC,English (US),6.480492813,M,9,9
SchneiderEtAl_2020,082418-JC,English (US),6.480492813,M,7,7
SchneiderEtAl_2020,082418-JC,English (US),6.480492813,M,5,5
SchneiderEtAl_2020,082818-OW,English (US),5.399041752,M,6,6
SchneiderEtAl_2020,082818-OW,English (US),5.399041752,M,9,9
SchneiderEtAl_2020,082818-OW,English (US),5.399041752,M,7,7
SchneiderEtAl_2020,082818-OW,English (US),5.399041752,M,5,5
SchneiderEtAl_2020,083118-SJ,English (US),3.641341547,F,6,6
SchneiderEtAl_2020,083118-SJ,English (US),3.641341547,F,9,9
SchneiderEtAl_2020,083118-SJ,English (US),3.641341547,F,7,7
SchneiderEtAl_2020,083118-SJ,English (US),3.641341547,F,5,6
SchneiderEtAl_2020,091818-JB,English (US),6.026009582,M,6,6
SchneiderEtAl_2020,091818-JB,English (US),6.026009582,M,9,9
SchneiderEtAl_2020,091818-JB,English (US),6.026009582,M,7,7
SchneiderEtAl_2020,091818-JB,English (US),6.026009582,M,5,5
SchneiderEtAl_2020,091918-JT,English (US),4.323066393,F,6,6
SchneiderEtAl_2020,091918-JT,English (US),4.323066393,F,9,10
SchneiderEtAl_2020,091918-JT,English (US),4.323066393,F,7,10
SchneiderEtAl_2020,091918-JT,English (US),4.323066393,F,5,5
SchneiderEtAl_2020,092018-DH,English (US),4.290212183,M,6,6
SchneiderEtAl_2020,092018-DH,English (US),4.290212183,M,9,10
SchneiderEtAl_2020,092018-DH,English (US),4.290212183,M,7,10
SchneiderEtAl_2020,092018-DH,English (US),4.290212183,M,5,5
SchneiderEtAl_2020,092018-GG,English (US),3.630390144,M,6,10
SchneiderEtAl_2020,092018-GG,English (US),3.630390144,M,9,10
SchneiderEtAl_2020,092018-GG,English (US),3.630390144,M,7,10
SchneiderEtAl_2020,092018-GG,English (US),3.630390144,M,5,5
SchneiderEtAl_2020,092018-K,English (US),3.504449008,F,6,6
SchneiderEtAl_2020,092018-K,English (US),3.504449008,F,9,7
SchneiderEtAl_2020,092018-K,English (US),3.504449008,F,7,10
SchneiderEtAl_2020,092018-K,English (US),3.504449008,F,5,5
SchneiderEtAl_2020,092018-WB,English (US),3.567419576,M,6,6
SchneiderEtAl_2020,092018-WB,English (US),3.567419576,M,9,10
SchneiderEtAl_2020,092018-WB,English (US),3.567419576,M,7,10
SchneiderEtAl_2020,092018-WB,English (US),3.567419576,M,5,5
SchneiderEtAl_2020,092718-BB,English (US),5.686516085,M,6,6
SchneiderEtAl_2020,092718-BB,English (US),5.686516085,M,9,9
SchneiderEtAl_2020,092718-BB,English (US),5.686516085,M,7,6
SchneiderEtAl_2020,092718-BB,English (US),5.686516085,M,5,4
SchneiderEtAl_2020,092718-WB,English (US),3.537303217,M,6,3
SchneiderEtAl_2020,092718-WB,English (US),3.537303217,M,9,4
SchneiderEtAl_2020,092718-WB,English (US),3.537303217,M,7,4
SchneiderEtAl_2020,092718-WB,English (US),3.537303217,M,5,10
SchneiderEtAl_2020,092818-EA,English (US),3.915126626,F,6,4
SchneiderEtAl_2020,092818-EA,English (US),3.915126626,F,9,4
SchneiderEtAl_2020,092818-EA,English (US),3.915126626,F,7,6
SchneiderEtAl_2020,092818-EA,English (US),3.915126626,F,5,5
SchneiderEtAl_2020,092818-LM,English (US),3.449691992,F,6,10
SchneiderEtAl_2020,092818-LM,English (US),3.449691992,F,9,10
SchneiderEtAl_2020,092818-LM,English (US),3.449691992,F,7,10
SchneiderEtAl_2020,092818-LM,English (US),3.449691992,F,5,10
SchneiderEtAl_2020,092818-OM,English (US),4.114989733,F,6,6
SchneiderEtAl_2020,092818-OM,English (US),4.114989733,F,9,10
SchneiderEtAl_2020,092818-OM,English (US),4.114989733,F,7,10
SchneiderEtAl_2020,092818-OM,English (US),4.114989733,F,5,5
SchneiderEtAl_2020,092818-WB,English (US),4.429842574,M,6,6
SchneiderEtAl_2020,092818-WB,English (US),4.429842574,M,9,9
SchneiderEtAl_2020,092818-WB,English (US),4.429842574,M,7,7
SchneiderEtAl_2020,092818-WB,English (US),4.429842574,M,5,5
SchneiderEtAl_2020,101518-AG,English (US),4.093086927,M,6,6
SchneiderEtAl_2020,101518-AG,English (US),4.093086927,M,9,7
SchneiderEtAl_2020,101518-AG,English (US),4.093086927,M,7,6
SchneiderEtAl_2020,101518-AG,English (US),4.093086927,M,5,5
SchneiderEtAl_2020,101518-AS,English (US),3.638603696,M,6,5
SchneiderEtAl_2020,101518-AS,English (US),3.638603696,M,9,6
SchneiderEtAl_2020,101518-AS,English (US),3.638603696,M,7,7
SchneiderEtAl_2020,101518-AS,English (US),3.638603696,M,5,5
SchneiderEtAl_2020,101518-CK,English (US),4.457221081,F,6,6
SchneiderEtAl_2020,101518-CK,English (US),4.457221081,F,9,10
SchneiderEtAl_2020,101518-CK,English (US),4.457221081,F,7,10
SchneiderEtAl_2020,101518-CK,English (US),4.457221081,F,5,10
SchneiderEtAl_2020,101518-JM,English (US),4.410677618,M,6,10
SchneiderEtAl_2020,101518-JM,English (US),4.410677618,M,9,10
SchneiderEtAl_2020,101518-JM,English (US),4.410677618,M,7,5
SchneiderEtAl_2020,101518-JM,English (US),4.410677618,M,5,6
SchneiderEtAl_2020,101518-JP,English (US),4.777549624,M,6,6
SchneiderEtAl_2020,101518-JP,English (US),4.777549624,M,9,9
SchneiderEtAl_2020,101518-JP,English (US),4.777549624,M,7,7
SchneiderEtAl_2020,101518-JP,English (US),4.777549624,M,5,5
SchneiderEtAl_2020,101518-PK,English (US),4.457221081,F,6,7
SchneiderEtAl_2020,101518-PK,English (US),4.457221081,F,9,10
SchneiderEtAl_2020,101518-PK,English (US),4.457221081,F,7,9
SchneiderEtAl_2020,101518-PK,English (US),4.457221081,F,5,5
SchneiderEtAl_2020,101518-PN,English (US),4.041067762,M,6,10
SchneiderEtAl_2020,101518-PN,English (US),4.041067762,M,9,10
SchneiderEtAl_2020,101518-PN,English (US),4.041067762,M,7,10
SchneiderEtAl_2020,101518-PN,English (US),4.041067762,M,5,10
SchneiderEtAl_2020,101518-RR,English (US),3.597535934,F,6,8
SchneiderEtAl_2020,101518-RR,English (US),3.597535934,F,9,8
SchneiderEtAl_2020,101518-RR,English (US),3.597535934,F,7,8
SchneiderEtAl_2020,101518-RR,English (US),3.597535934,F,5,9
SchneiderEtAl_2020,101518-ZM,English (US),4.054757016,M,6,6
SchneiderEtAl_2020,101518-ZM,English (US),4.054757016,M,9,4
SchneiderEtAl_2020,101518-ZM,English (US),4.054757016,M,7,6
SchneiderEtAl_2020,101518-ZM,English (US),4.054757016,M,5,5
SchneiderEtAl_2020,101618-AA,English (US),4.158795346,M,6,6
SchneiderEtAl_2020,101618-AA,English (US),4.158795346,M,9,8
SchneiderEtAl_2020,101618-AA,English (US),4.158795346,M,7,6
SchneiderEtAl_2020,101618-AA,English (US),4.158795346,M,5,10
SchneiderEtAl_2020,101618-BW,English (US),3.586584531,M,6,3
SchneiderEtAl_2020,101618-BW,English (US),3.586584531,M,9,5
SchneiderEtAl_2020,101618-BW,English (US),3.586584531,M,7,4
SchneiderEtAl_2020,101618-BW,English (US),3.586584531,M,5,10
SchneiderEtAl_2020,101618-FO,English (US),4.429842574,M,6,6
SchneiderEtAl_2020,101618-FO,English (US),4.429842574,M,9,9
SchneiderEtAl_2020,101618-FO,English (US),4.429842574,M,7,7
SchneiderEtAl_2020,101618-FO,English (US),4.429842574,M,5,5
SchneiderEtAl_2020,101618-GB,English (US),5.371663244,F,6,6
SchneiderEtAl_2020,101618-GB,English (US),5.371663244,F,9,9
SchneiderEtAl_2020,101618-GB,English (US),5.371663244,F,7,7
SchneiderEtAl_2020,101618-GB,English (US),5.371663244,F,5,5
SchneiderEtAl_2020,101618-IP,English (US),4.120465435,M,6,10
SchneiderEtAl_2020,101618-IP,English (US),4.120465435,M,9,10
SchneiderEtAl_2020,101618-IP,English (US),4.120465435,M,7,10
SchneiderEtAl_2020,101618-IP,English (US),4.120465435,M,5,10
SchneiderEtAl_2020,101618-JJ,English (US),4.48733744,M,6,6
SchneiderEtAl_2020,101618-JJ,English (US),4.48733744,M,9,8
SchneiderEtAl_2020,101618-JJ,English (US),4.48733744,M,7,7
SchneiderEtAl_2020,101618-JJ,English (US),4.48733744,M,5,5
SchneiderEtAl_2020,101618-PM,English (US),4.829568789,F,6,6
SchneiderEtAl_2020,101618-PM,English (US),4.829568789,F,9,8
SchneiderEtAl_2020,101618-PM,English (US),4.829568789,F,7,7
SchneiderEtAl_2020,101618-PM,English (US),4.829568789,F,5,5
SchneiderEtAl_2020,101618-SW,English (US),4.580424367,F,6,6
SchneiderEtAl_2020,101618-SW,English (US),4.580424367,F,9,9
SchneiderEtAl_2020,101618-SW,English (US),4.580424367,F,7,8
SchneiderEtAl_2020,101618-SW,English (US),4.580424367,F,5,5
SchneiderEtAl_2020,101618-WD,English (US),3.646817248,,6,6
SchneiderEtAl_2020,101618-WD,English (US),3.646817248,,9,9
SchneiderEtAl_2020,101618-WD,English (US),3.646817248,,7,7
SchneiderEtAl_2020,101618-WD,English (US),3.646817248,,5,5
SchneiderEtAl_2020,101718-BW,English (US),6.291581109,M,6,6
SchneiderEtAl_2020,101718-BW,English (US),6.291581109,M,9,9
SchneiderEtAl_2020,101718-BW,English (US),6.291581109,M,7,7
SchneiderEtAl_2020,101718-BW,English (US),6.291581109,M,5,5
SchneiderEtAl_2020,101818-AS,English (US),3.96440794,F,6,8
SchneiderEtAl_2020,101818-AS,English (US),3.96440794,F,9,10
SchneiderEtAl_2020,101818-AS,English (US),3.96440794,F,7,10
SchneiderEtAl_2020,101818-AS,English (US),3.96440794,F,5,10
SchneiderEtAl_2020,101818-K,English (US),4.194387406,M,6,6
SchneiderEtAl_2020,101818-K,English (US),4.194387406,M,9,9
SchneiderEtAl_2020,101818-K,English (US),4.194387406,M,7,7
SchneiderEtAl_2020,101818-K,English (US),4.194387406,M,5,5
SchneiderEtAl_2020,101818-LP,English (US),3.770020534,M,6,6
SchneiderEtAl_2020,101818-LP,English (US),3.770020534,M,9,9
SchneiderEtAl_2020,101818-LP,English (US),3.770020534,M,7,7
SchneiderEtAl_2020,101818-LP,English (US),3.770020534,M,5,5
SchneiderEtAl_2020,101818-LR,English (US),4.145106092,M,6,6
SchneiderEtAl_2020,101818-LR,English (US),4.145106092,M,9,9
SchneiderEtAl_2020,101818-LR,English (US),4.145106092,M,7,10
SchneiderEtAl_2020,101818-LR,English (US),4.145106092,M,5,7
SchneiderEtAl_2020,101818-PH,English (US),4.777549624,M,6,6
SchneiderEtAl_2020,101818-PH,English (US),4.777549624,M,9,9
SchneiderEtAl_2020,101818-PH,English (US),4.777549624,M,7,7
SchneiderEtAl_2020,101818-PH,English (US),4.777549624,M,5,5
SchneiderEtAl_2020,101918-AM,English (US),4.295687885,,6,6
SchneiderEtAl_2020,101918-AM,English (US),4.295687885,,9,9
SchneiderEtAl_2020,101918-AM,English (US),4.295687885,,7,7
SchneiderEtAl_2020,101918-AM,English (US),4.295687885,,5,5
SchneiderEtAl_2020,101918-CB,English (US),5.626283368,F,6,6
SchneiderEtAl_2020,101918-CB,English (US),5.626283368,F,9,9
SchneiderEtAl_2020,101918-CB,English (US),5.626283368,F,7,7
SchneiderEtAl_2020,101918-CB,English (US),5.626283368,F,5,5
SchneiderEtAl_2020,101918-KR,English (US),3.247091034,M,6,4
SchneiderEtAl_2020,101918-KR,English (US),3.247091034,M,9,3
SchneiderEtAl_2020,101918-KR,English (US),3.247091034,M,7,7
SchneiderEtAl_2020,101918-KR,English (US),3.247091034,M,5,10
SchneiderEtAl_2020,102618-CP,English (US),4.350444901,M,6,6
SchneiderEtAl_2020,102618-CP,English (US),4.350444901,M,9,8
SchneiderEtAl_2020,102618-CP,English (US),4.350444901,M,7,7
SchneiderEtAl_2020,102618-CP,English (US),4.350444901,M,5,5
SchneiderEtAl_2020,102418-FT,English (US),4.632443532,M,6,6
SchneiderEtAl_2020,102418-FT,English (US),4.632443532,M,9,9
SchneiderEtAl_2020,102418-FT,English (US),4.632443532,M,7,7
SchneiderEtAl_2020,102418-FT,English (US),4.632443532,M,5,5
SchneiderEtAl_2020,102418-JP,English (US),5.385352498,M,6,6
SchneiderEtAl_2020,102418-JP,English (US),5.385352498,M,9,9
SchneiderEtAl_2020,102418-JP,English (US),5.385352498,M,7,7
SchneiderEtAl_2020,102418-JP,English (US),5.385352498,M,5,5
SchneiderEtAl_2020,102418-JP1,English (US),4.59137577,M,6,6
SchneiderEtAl_2020,102418-JP1,English (US),4.59137577,M,9,9
SchneiderEtAl_2020,102418-JP1,English (US),4.59137577,M,7,7
SchneiderEtAl_2020,102418-JP1,English (US),4.59137577,M,5,5
SchneiderEtAl_2020,073118-LM,English (US),3.797399042,F,6,6
SchneiderEtAl_2020,073118-LM,English (US),3.797399042,F,9,9
SchneiderEtAl_2020,073118-LM,English (US),3.797399042,F,7,7
SchneiderEtAl_2020,073118-LM,English (US),3.797399042,F,5,5
SchneiderEtAl_2020,101718-CA,English (US),4.465434634,F,6,6
SchneiderEtAl_2020,101718-CA,English (US),4.465434634,F,9,9
SchneiderEtAl_2020,101718-CA,English (US),4.465434634,F,7,7
SchneiderEtAl_2020,101718-CA,English (US),4.465434634,F,5,5
SchneiderEtAl_2020,101718-EW,English (US),4.670773443,F,6,6
SchneiderEtAl_2020,101718-EW,English (US),4.670773443,F,9,8
SchneiderEtAl_2020,101718-EW,English (US),4.670773443,F,7,7
SchneiderEtAl_2020,101718-EW,English (US),4.670773443,F,5,5
