"","Experiment","Subject","Language","Age","Sex","Query","Response"
"32006",NA,"653","English",51,"F",8,8
"32007",NA,"653","English",51,"F",3,3
"32008",NA,"653","English",51,"F",8,10
"32009",NA,"653","English",51,"F",4,4
"32010",NA,"653","English",51,"F",6,6
"32011",NA,"653","English",51,"F",6,6
"32012",NA,"653","English",51,"F",2,2
"32013",NA,"653","English",51,"F",3,3
"32014",NA,"653","English",51,"F",8,8
"32015",NA,"653","English",51,"F",1,1
"32016",NA,"653","English",51,"F",1,1
"32017",NA,"653","English",51,"F",3,3
"32018",NA,"653","English",51,"F",2,2
"32019",NA,"653","English",51,"F",2,2
"32020",NA,"653","English",52,"F",1,1
"32021",NA,"653","English",52,"F",3,3
"32022",NA,"653","English",52,"F",8,8
"32023",NA,"653","English",52,"F",2,2
"32024",NA,"653","English",52,"F",4,4
"32025",NA,"653","English",52,"F",6,6
"32026",NA,"653","English",52,"F",6,7
"32027",NA,"653","English",52,"F",1,1
"32028",NA,"653","English",52,"F",8,7
"32029",NA,"653","English",52,"F",3,3
"32030",NA,"653","English",52,"F",3,3
"32031",NA,"653","English",52,"F",4,4
"32032",NA,"653","English",52,"F",4,4
"32033",NA,"653","English",52,"F",2,2
"32034",NA,"653","English",52,"F",1,1
"32035",NA,"653","English",52,"F",2,2
"32036",NA,"653","English",52,"F",6,7
"32037",NA,"653","English",52,"F",8,8
"32038",NA,"653","English",52,"F",1,1
"32039",NA,"653","English",52,"F",3,3
"32040",NA,"653","English",52,"F",8,8
"32041",NA,"653","English",52,"F",2,2
"32042",NA,"653","English",52,"F",4,4
"32043",NA,"653","English",52,"F",6,7
"32044",NA,"653","English",52,"F",6,7
"32045",NA,"653","English",52,"F",1,1
"32046",NA,"653","English",52,"F",8,7
"32047",NA,"653","English",52,"F",3,3
"32048",NA,"653","English",52,"F",3,3
"32049",NA,"653","English",52,"F",4,NA
"32050",NA,"653","English",52,"F",4,5
"32051",NA,"653","English",52,"F",2,2
"32052",NA,"653","English",52,"F",1,1
"32053",NA,"653","English",52,"F",2,2
"32054",NA,"653","English",52,"F",6,7
"32055",NA,"653","English",52,"F",8,7
"32056",NA,"653","English",52,"F",1,1
"32057",NA,"653","English",52,"F",4,4
"32058",NA,"653","English",52,"F",8,8
"32059",NA,"653","English",52,"F",2,2
"32060",NA,"653","English",52,"F",1,1
"32061",NA,"653","English",52,"F",6,6
"32062",NA,"653","English",52,"F",6,4
"32063",NA,"653","English",52,"F",3,3
"32064",NA,"653","English",52,"F",1,1
"32065",NA,"653","English",52,"F",2,2
"32066",NA,"653","English",52,"F",2,2
"32067",NA,"653","English",52,"F",3,3
"32068",NA,"653","English",52,"F",4,5
"32069",NA,"653","English",52,"F",4,4
"32070",NA,"653","English",52,"F",6,4
"32071",NA,"653","English",52,"F",8,4
"32072",NA,"653","English",52,"F",3,3
"32073",NA,"653","English",52,"F",8,10
"32074",NA,"653","English",52,"F",1,1
"32075",NA,"653","English",52,"F",4,4
"32076",NA,"653","English",52,"F",8,NA
"32077",NA,"653","English",52,"F",2,2
"32078",NA,"653","English",52,"F",1,1
"32079",NA,"653","English",52,"F",6,6
"32080",NA,"653","English",52,"F",6,6
"32081",NA,"653","English",52,"F",3,3
"32082",NA,"653","English",52,"F",1,1
"32083",NA,"653","English",52,"F",2,2
"32084",NA,"653","English",52,"F",2,2
"32085",NA,"653","English",52,"F",3,3
"32086",NA,"653","English",52,"F",4,5
"32087",NA,"653","English",52,"F",4,5
"32088",NA,"653","English",52,"F",6,NA
"32089",NA,"653","English",52,"F",8,5
"32090",NA,"653","English",52,"F",3,3
"32091",NA,"653","English",52,"F",8,7
"32092",NA,"653","English",53,"F",1,1
"32093",NA,"653","English",53,"F",8,8
"32094",NA,"653","English",53,"F",2,2
"32095",NA,"653","English",53,"F",3,3
"32096",NA,"653","English",53,"F",6,6
"32097",NA,"653","English",53,"F",1,1
"32098",NA,"653","English",53,"F",6,6
"32099",NA,"653","English",53,"F",3,3
"32100",NA,"653","English",53,"F",2,2
"32101",NA,"653","English",53,"F",2,2
"32102",NA,"653","English",53,"F",4,4
"32103",NA,"653","English",53,"F",4,4
"32104",NA,"653","English",53,"F",4,4
"32105",NA,"653","English",53,"F",3,3
"32106",NA,"653","English",53,"F",8,8
"32107",NA,"653","English",53,"F",8,8
"32108",NA,"653","English",53,"F",1,1
"32109",NA,"653","English",53,"F",6,6
"32110",NA,"653","English",53,"F",1,1
"32111",NA,"653","English",53,"F",8,7
"32112",NA,"653","English",53,"F",2,2
"32113",NA,"653","English",53,"F",3,3
"32114",NA,"653","English",53,"F",6,8
"32115",NA,"653","English",53,"F",1,1
"32116",NA,"653","English",53,"F",6,8
"32117",NA,"653","English",53,"F",3,3
"32118",NA,"653","English",53,"F",2,2
"32119",NA,"653","English",53,"F",2,2
"32120",NA,"653","English",53,"F",4,4
"32121",NA,"653","English",53,"F",4,8
"32122",NA,"653","English",53,"F",4,8
"32123",NA,"653","English",53,"F",3,3
"32124",NA,"653","English",53,"F",8,10
"32125",NA,"653","English",53,"F",8,8
"32126",NA,"653","English",53,"F",1,1
"32127",NA,"653","English",53,"F",6,8
"32128",NA,"653","English",54,"F",1,1
"32129",NA,"653","English",54,"F",3,3
"32130",NA,"653","English",54,"F",4,4
"32131",NA,"653","English",54,"F",2,2
"32132",NA,"653","English",54,"F",8,8
"32133",NA,"653","English",54,"F",4,4
"32134",NA,"653","English",54,"F",3,3
"32135",NA,"653","English",54,"F",8,8
"32136",NA,"653","English",54,"F",2,2
"32137",NA,"653","English",54,"F",4,4
"32138",NA,"653","English",54,"F",1,1
"32139",NA,"653","English",54,"F",6,6
"32140",NA,"653","English",54,"F",2,2
"32141",NA,"653","English",54,"F",6,8
"32142",NA,"653","English",54,"F",8,7
"32143",NA,"653","English",54,"F",3,3
"32144",NA,"653","English",54,"F",6,6
"32145",NA,"653","English",54,"F",1,1
"32146",NA,"653","English",54,"F",1,1
"32147",NA,"653","English",54,"F",3,3
"32148",NA,"653","English",54,"F",4,4
"32149",NA,"653","English",54,"F",2,2
"32150",NA,"653","English",54,"F",8,21
"32151",NA,"653","English",54,"F",4,4
"32152",NA,"653","English",54,"F",3,3
"32153",NA,"653","English",54,"F",8,8
"32154",NA,"653","English",54,"F",2,2
"32155",NA,"653","English",54,"F",4,4
"32156",NA,"653","English",54,"F",1,1
"32157",NA,"653","English",54,"F",6,6
"32158",NA,"653","English",54,"F",2,2
"32159",NA,"653","English",54,"F",6,6
"32160",NA,"653","English",54,"F",8,7
"32161",NA,"653","English",54,"F",3,3
"32162",NA,"653","English",54,"F",6,7
"32163",NA,"653","English",54,"F",1,1
"32164",NA,"654","English",45,"M",1,5
"32165",NA,"654","English",45,"M",3,15
"32166",NA,"654","English",45,"M",4,9
"32167",NA,"654","English",45,"M",1,1
"32168",NA,"654","English",45,"M",8,NA
"32169",NA,"654","English",45,"M",8,6
"32170",NA,"654","English",45,"M",4,4
"32171",NA,"654","English",45,"M",2,15
"32172",NA,"654","English",45,"M",3,4
"32173",NA,"654","English",45,"M",6,15
"32174",NA,"654","English",45,"M",1,1
"32175",NA,"654","English",45,"M",4,6
"32176",NA,"654","English",45,"M",2,NA
"32177",NA,"654","English",45,"M",3,NA
"32178",NA,"654","English",45,"M",2,NA
"32179",NA,"654","English",45,"M",6,NA
"32180",NA,"654","English",45,"M",8,NA
"32181",NA,"654","English",45,"M",6,NA
"32182",NA,"654","English",45,"M",1,1
"32183",NA,"654","English",45,"M",3,2
"32184",NA,"654","English",45,"M",4,2
"32185",NA,"654","English",45,"M",1,1
"32186",NA,"654","English",45,"M",8,1
"32187",NA,"654","English",45,"M",8,2
"32188",NA,"654","English",45,"M",4,3
"32189",NA,"654","English",45,"M",2,2
"32190",NA,"654","English",45,"M",3,4
"32191",NA,"654","English",45,"M",6,9
"32192",NA,"654","English",45,"M",1,NA
"32193",NA,"654","English",45,"M",4,NA
"32194",NA,"654","English",45,"M",2,NA
"32195",NA,"654","English",45,"M",3,NA
"32196",NA,"654","English",45,"M",2,NA
"32197",NA,"654","English",45,"M",6,NA
"32198",NA,"654","English",45,"M",8,NA
"32199",NA,"654","English",45,"M",6,NA
"32200",NA,"654","English",45,"M",1,1
"32201",NA,"654","English",45,"M",4,2
"32202",NA,"654","English",45,"M",6,6
"32203",NA,"654","English",45,"M",4,12
"32204",NA,"654","English",45,"M",8,8
"32205",NA,"654","English",45,"M",3,2
"32206",NA,"654","English",45,"M",8,7
"32207",NA,"654","English",45,"M",4,15
"32208",NA,"654","English",45,"M",6,2
"32209",NA,"654","English",45,"M",6,10
"32210",NA,"654","English",45,"M",2,5
"32211",NA,"654","English",45,"M",3,7
"32212",NA,"654","English",45,"M",8,4
"32213",NA,"654","English",45,"M",1,1
"32214",NA,"654","English",45,"M",1,1
"32215",NA,"654","English",45,"M",3,6
"32216",NA,"654","English",45,"M",2,11
"32217",NA,"654","English",45,"M",2,7
"32218",NA,"654","English",45,"M",1,NA
"32219",NA,"654","English",45,"M",4,2
"32220",NA,"654","English",45,"M",6,2
"32221",NA,"654","English",45,"M",4,4
"32222",NA,"654","English",45,"M",8,2
"32223",NA,"654","English",45,"M",3,2
"32224",NA,"654","English",45,"M",8,2
"32225",NA,"654","English",45,"M",4,4
"32226",NA,"654","English",45,"M",6,10
"32227",NA,"654","English",45,"M",6,2
"32228",NA,"654","English",45,"M",2,2
"32229",NA,"654","English",45,"M",3,2
"32230",NA,"654","English",45,"M",8,2
"32231",NA,"654","English",45,"M",1,1
"32232",NA,"654","English",45,"M",1,1
"32233",NA,"654","English",45,"M",3,2
"32234",NA,"654","English",45,"M",2,2
"32235",NA,"654","English",45,"M",2,2
"32236",NA,"654","English",46,"M",1,1
"32237",NA,"654","English",46,"M",6,2
"32238",NA,"654","English",46,"M",4,2
"32239",NA,"654","English",46,"M",1,1
"32240",NA,"654","English",46,"M",4,4
"32241",NA,"654","English",46,"M",4,5
"32242",NA,"654","English",46,"M",3,4
"32243",NA,"654","English",46,"M",8,2
"32244",NA,"654","English",46,"M",3,2
"32245",NA,"654","English",46,"M",2,2
"32246",NA,"654","English",46,"M",6,3
"32247",NA,"654","English",46,"M",8,1
"32248",NA,"654","English",46,"M",6,1
"32249",NA,"654","English",46,"M",1,2
"32250",NA,"654","English",46,"M",2,2
"32251",NA,"654","English",46,"M",2,2
"32252",NA,"654","English",46,"M",8,8
"32253",NA,"654","English",46,"M",3,5
"32254",NA,"654","English",46,"M",1,1
"32255",NA,"654","English",46,"M",6,2
"32256",NA,"654","English",46,"M",4,2
"32257",NA,"654","English",46,"M",1,1
"32258",NA,"654","English",46,"M",4,2
"32259",NA,"654","English",46,"M",4,2
"32260",NA,"654","English",46,"M",3,2
"32261",NA,"654","English",46,"M",8,2
"32262",NA,"654","English",46,"M",3,2
"32263",NA,"654","English",46,"M",2,4
"32264",NA,"654","English",46,"M",6,3
"32265",NA,"654","English",46,"M",8,2
"32266",NA,"654","English",46,"M",6,2
"32267",NA,"654","English",46,"M",1,1
"32268",NA,"654","English",46,"M",2,2
"32269",NA,"654","English",46,"M",2,2
"32270",NA,"654","English",46,"M",8,2
"32271",NA,"654","English",46,"M",3,2
"32272",NA,"654","English",48,"M",1,1
"32273",NA,"654","English",48,"M",4,3
"32274",NA,"654","English",48,"M",8,6
"32275",NA,"654","English",48,"M",2,2
"32276",NA,"654","English",48,"M",1,1
"32277",NA,"654","English",48,"M",6,3
"32278",NA,"654","English",48,"M",6,7
"32279",NA,"654","English",48,"M",3,10
"32280",NA,"654","English",48,"M",1,1
"32281",NA,"654","English",48,"M",2,2
"32282",NA,"654","English",48,"M",2,4
"32283",NA,"654","English",48,"M",3,1
"32284",NA,"654","English",48,"M",4,3
"32285",NA,"654","English",48,"M",4,5
"32286",NA,"654","English",48,"M",6,4
"32287",NA,"654","English",48,"M",8,6
"32288",NA,"654","English",48,"M",3,2
"32289",NA,"654","English",48,"M",8,4
"32290",NA,"654","English",48,"M",1,1
"32291",NA,"654","English",48,"M",4,2
"32292",NA,"654","English",48,"M",8,2
"32293",NA,"654","English",48,"M",2,3
"32294",NA,"654","English",48,"M",1,1
"32295",NA,"654","English",48,"M",6,2
"32296",NA,"654","English",48,"M",6,NA
"32297",NA,"654","English",48,"M",3,2
"32298",NA,"654","English",48,"M",1,NA
"32299",NA,"654","English",48,"M",2,2
"32300",NA,"654","English",48,"M",2,2
"32301",NA,"654","English",48,"M",3,2
"32302",NA,"654","English",48,"M",4,2
"32303",NA,"654","English",48,"M",4,2
"32304",NA,"654","English",48,"M",6,2
"32305",NA,"654","English",48,"M",8,5
"32306",NA,"654","English",48,"M",3,2
"32307",NA,"654","English",48,"M",8,2
"32308",NA,"654","English",48,"M",1,1
"32309",NA,"654","English",48,"M",8,4
"32310",NA,"654","English",48,"M",2,5
"32311",NA,"654","English",48,"M",3,6
"32312",NA,"654","English",48,"M",6,2
"32313",NA,"654","English",48,"M",1,1
"32314",NA,"654","English",48,"M",6,9
"32315",NA,"654","English",48,"M",3,9
"32316",NA,"654","English",48,"M",2,NA
"32317",NA,"654","English",48,"M",2,NA
"32318",NA,"654","English",48,"M",4,NA
"32319",NA,"654","English",48,"M",4,NA
"32320",NA,"654","English",48,"M",4,NA
"32321",NA,"654","English",48,"M",3,NA
"32322",NA,"654","English",48,"M",8,NA
"32323",NA,"654","English",48,"M",8,NA
"32324",NA,"654","English",48,"M",1,NA
"32325",NA,"654","English",48,"M",6,NA
"32326",NA,"654","English",48,"M",1,1
"32327",NA,"654","English",48,"M",8,2
"32328",NA,"654","English",48,"M",2,5
"32329",NA,"654","English",48,"M",3,5
"32330",NA,"654","English",48,"M",6,5
"32331",NA,"654","English",48,"M",1,1
"32332",NA,"654","English",48,"M",6,2
"32333",NA,"654","English",48,"M",3,NA
"32334",NA,"654","English",48,"M",2,2
"32335",NA,"654","English",48,"M",2,2
"32336",NA,"654","English",48,"M",4,5
"32337",NA,"654","English",48,"M",4,6
"32338",NA,"654","English",48,"M",4,6
"32339",NA,"654","English",48,"M",3,6
"32340",NA,"654","English",48,"M",8,5
"32341",NA,"654","English",48,"M",8,5
"32342",NA,"654","English",48,"M",1,1
"32343",NA,"654","English",48,"M",6,5
"32344",NA,"654","English",49,"M",1,1
"32345",NA,"654","English",49,"M",3,3
"32346",NA,"654","English",49,"M",4,4
"32347",NA,"654","English",49,"M",2,2
"32348",NA,"654","English",49,"M",8,8
"32349",NA,"654","English",49,"M",4,4
"32350",NA,"654","English",49,"M",3,3
"32351",NA,"654","English",49,"M",8,8
"32352",NA,"654","English",49,"M",2,2
"32353",NA,"654","English",49,"M",4,4
"32354",NA,"654","English",49,"M",1,1
"32355",NA,"654","English",49,"M",6,8
"32356",NA,"654","English",49,"M",2,2
"32357",NA,"654","English",49,"M",6,8
"32358",NA,"654","English",49,"M",8,8
"32359",NA,"654","English",49,"M",3,3
"32360",NA,"654","English",49,"M",6,5
"32361",NA,"654","English",49,"M",1,1
"32362",NA,"654","English",49,"M",1,1
"32363",NA,"654","English",49,"M",3,3
"32364",NA,"654","English",49,"M",4,4
"32365",NA,"654","English",49,"M",2,2
"32366",NA,"654","English",49,"M",8,8
"32367",NA,"654","English",49,"M",4,4
"32368",NA,"654","English",49,"M",3,3
"32369",NA,"654","English",49,"M",8,8
"32370",NA,"654","English",49,"M",2,2
"32371",NA,"654","English",49,"M",4,4
"32372",NA,"654","English",49,"M",1,1
"32373",NA,"654","English",49,"M",6,6
"32374",NA,"654","English",49,"M",2,2
"32375",NA,"654","English",49,"M",6,6
"32376",NA,"654","English",49,"M",8,8
"32377",NA,"654","English",49,"M",3,3
"32378",NA,"654","English",49,"M",6,6
"32379",NA,"654","English",49,"M",1,1
"32380",NA,"657","English",44,"M",1,1
"32381",NA,"657","English",44,"M",3,4
"32382",NA,"657","English",44,"M",8,8
"32383",NA,"657","English",44,"M",2,2
"32384",NA,"657","English",44,"M",1,1
"32385",NA,"657","English",44,"M",2,2
"32386",NA,"657","English",44,"M",4,8
"32387",NA,"657","English",44,"M",4,5
"32388",NA,"657","English",44,"M",3,3
"32389",NA,"657","English",44,"M",3,3
"32390",NA,"657","English",44,"M",6,4
"32391",NA,"657","English",44,"M",8,4
"32392",NA,"657","English",44,"M",4,7
"32393",NA,"657","English",44,"M",1,NA
"32394",NA,"657","English",44,"M",6,NA
"32395",NA,"657","English",44,"M",6,NA
"32396",NA,"657","English",44,"M",2,NA
"32397",NA,"657","English",44,"M",8,NA
"32398",NA,"657","English",45,"M",1,1
"32399",NA,"657","English",45,"M",2,2
"32400",NA,"657","English",45,"M",4,3
"32401",NA,"657","English",45,"M",2,2
"32402",NA,"657","English",45,"M",4,4
"32403",NA,"657","English",45,"M",3,3
"32404",NA,"657","English",45,"M",3,3
"32405",NA,"657","English",45,"M",6,4
"32406",NA,"657","English",45,"M",6,NA
"32407",NA,"657","English",45,"M",3,15
"32408",NA,"657","English",45,"M",8,8
"32409",NA,"657","English",45,"M",1,1
"32410",NA,"657","English",45,"M",1,1
"32411",NA,"657","English",45,"M",8,1
"32412",NA,"657","English",45,"M",8,1
"32413",NA,"657","English",45,"M",4,15
"32414",NA,"657","English",45,"M",2,2
"32415",NA,"657","English",45,"M",6,15
"32416",NA,"657","English",45,"M",1,NA
"32417",NA,"657","English",45,"M",2,2
"32418",NA,"657","English",45,"M",4,3
"32419",NA,"657","English",45,"M",2,2
"32420",NA,"657","English",45,"M",4,9
"32421",NA,"657","English",45,"M",3,3
"32422",NA,"657","English",45,"M",3,3
"32423",NA,"657","English",45,"M",6,5
"32424",NA,"657","English",45,"M",6,5
"32425",NA,"657","English",45,"M",3,3
"32426",NA,"657","English",45,"M",8,9
"32427",NA,"657","English",45,"M",1,1
"32428",NA,"657","English",45,"M",1,1
"32429",NA,"657","English",45,"M",8,5
"32430",NA,"657","English",45,"M",8,5
"32431",NA,"657","English",45,"M",4,16
"32432",NA,"657","English",45,"M",2,2
"32433",NA,"657","English",45,"M",6,10
"32434",NA,"657","English",45,"M",1,1
"32435",NA,"657","English",45,"M",3,2
"32436",NA,"657","English",45,"M",4,15
"32437",NA,"657","English",45,"M",1,1
"32438",NA,"657","English",45,"M",8,3
"32439",NA,"657","English",45,"M",8,7
"32440",NA,"657","English",45,"M",4,3
"32441",NA,"657","English",45,"M",2,2
"32442",NA,"657","English",45,"M",3,3
"32443",NA,"657","English",45,"M",6,6
"32444",NA,"657","English",45,"M",1,1
"32445",NA,"657","English",45,"M",4,2
"32446",NA,"657","English",45,"M",2,2
"32447",NA,"657","English",45,"M",3,3
"32448",NA,"657","English",45,"M",2,2
"32449",NA,"657","English",45,"M",6,NA
"32450",NA,"657","English",45,"M",8,NA
"32451",NA,"657","English",45,"M",6,NA
"32452",NA,"657","English",45,"M",1,1
"32453",NA,"657","English",45,"M",3,3
"32454",NA,"657","English",45,"M",4,5
"32455",NA,"657","English",45,"M",1,1
"32456",NA,"657","English",45,"M",8,5
"32457",NA,"657","English",45,"M",8,5
"32458",NA,"657","English",45,"M",4,5
"32459",NA,"657","English",45,"M",2,2
"32460",NA,"657","English",45,"M",3,4
"32461",NA,"657","English",45,"M",6,12
"32462",NA,"657","English",45,"M",1,1
"32463",NA,"657","English",45,"M",4,5
"32464",NA,"657","English",45,"M",2,2
"32465",NA,"657","English",45,"M",3,5
"32466",NA,"657","English",45,"M",2,2
"32467",NA,"657","English",45,"M",6,5
"32468",NA,"657","English",45,"M",8,5
"32469",NA,"657","English",45,"M",6,4
"32470",NA,"657","English",46,"M",1,1
"32471",NA,"657","English",46,"M",6,11
"32472",NA,"657","English",46,"M",4,4
"32473",NA,"657","English",46,"M",1,1
"32474",NA,"657","English",46,"M",4,13
"32475",NA,"657","English",46,"M",4,4
"32476",NA,"657","English",46,"M",3,5
"32477",NA,"657","English",46,"M",8,NA
"32478",NA,"657","English",46,"M",3,4
"32479",NA,"657","English",46,"M",2,2
"32480",NA,"657","English",46,"M",6,15
"32481",NA,"657","English",46,"M",8,4
"32482",NA,"657","English",46,"M",6,NA
"32483",NA,"657","English",46,"M",1,1
"32484",NA,"657","English",46,"M",2,2
"32485",NA,"657","English",46,"M",2,2
"32486",NA,"657","English",46,"M",8,3
"32487",NA,"657","English",46,"M",3,NA
"32488",NA,"657","English",46,"M",1,1
"32489",NA,"657","English",46,"M",6,5
"32490",NA,"657","English",46,"M",4,3
"32491",NA,"657","English",46,"M",1,1
"32492",NA,"657","English",46,"M",4,5
"32493",NA,"657","English",46,"M",4,5
"32494",NA,"657","English",46,"M",3,5
"32495",NA,"657","English",46,"M",8,8
"32496",NA,"657","English",46,"M",3,6
"32497",NA,"657","English",46,"M",2,2
"32498",NA,"657","English",46,"M",6,5
"32499",NA,"657","English",46,"M",8,NA
"32500",NA,"657","English",46,"M",6,5
"32501",NA,"657","English",46,"M",1,1
"32502",NA,"657","English",46,"M",2,2
"32503",NA,"657","English",46,"M",2,2
"32504",NA,"657","English",46,"M",8,5
"32505",NA,"657","English",46,"M",3,NA
"32506",NA,"657","English",46,"M",1,1
"32507",NA,"657","English",46,"M",6,3
"32508",NA,"657","English",46,"M",4,3
"32509",NA,"657","English",46,"M",1,1
"32510",NA,"657","English",46,"M",4,5
"32511",NA,"657","English",46,"M",4,3
"32512",NA,"657","English",46,"M",3,5
"32513",NA,"657","English",46,"M",8,9
"32514",NA,"657","English",46,"M",3,14
"32515",NA,"657","English",46,"M",2,2
"32516",NA,"657","English",46,"M",6,4
"32517",NA,"657","English",46,"M",8,3
"32518",NA,"657","English",46,"M",6,15
"32519",NA,"657","English",46,"M",1,1
"32520",NA,"657","English",46,"M",2,2
"32521",NA,"657","English",46,"M",2,2
"32522",NA,"657","English",46,"M",8,15
"32523",NA,"657","English",46,"M",3,4
